id_historial,id_pedido,estado,fecha_hora
16974,4490,en_preparacion,2026-07-29 19:45:44
16975,4490,en_camino,2026-07-29 20:00:44
16976,4490,entregado,2026-07-29 20:16:44
16977,4491,creado,2026-07-22 13:27:12
16978,4491,en_preparacion,2026-07-22 13:34:12
16979,4491,en_camino,2026-07-22 13:44:12
16980,4491,entregado,2026-07-22 14:01:12
16981,4492,creado,2026-03-10 18:16:23
16982,4492,en_preparacion,2026-03-10 18:21:23
16983,4492,en_camino,2026-03-10 18:31:23
16984,4492,entregado,2026-03-10 18:55:23
16985,4493,creado,2025-05-06 17:02:06
16986,4493,en_preparacion,2025-05-06 17:12:06
16987,4493,en_camino,2025-05-06 17:25:06
16988,4493,entregado,2025-05-06 17:37:06
16989,4494,creado,2025-12-13 08:34:47
16990,4494,en_preparacion,2025-12-13 08:43:47
16991,4494,en_camino,2025-12-13 08:57:47
16992,4494,entregado,2025-12-13 09:08:47
16993,4495,creado,2026-03-03 23:06:00
16994,4495,en_preparacion,2026-03-03 23:12:00
16995,4495,en_camino,2026-03-03 23:27:00
16996,4495,entregado,2026-03-03 23:37:00
16997,4496,creado,2026-05-15 05:25:05
16998,4496,en_preparacion,2026-05-15 05:31:05
16999,4496,en_camino,2026-05-15 05:40:05
17000,4496,entregado,2026-05-15 05:55:05
17001,4497,creado,2025-07-07 13:01:36
17002,4497,en_preparacion,2025-07-07 13:06:36
17003,4498,creado,2025-12-30 21:51:04
17004,4498,en_preparacion,2025-12-30 22:01:04
17005,4498,en_camino,2025-12-30 22:09:04
17006,4498,entregado,2025-12-30 22:33:04
17007,4499,creado,2026-06-28 08:34:38
17008,4499,en_preparacion,2026-06-28 08:41:38
17009,4499,en_camino,2026-06-28 08:55:38
17010,4499,entregado,2026-06-28 09:20:38
17011,4500,creado,2026-05-23 08:04:29
17012,4500,en_preparacion,2026-05-23 08:10:29
17013,4500,en_camino,2026-05-23 08:21:29
17014,4500,entregado,2026-05-23 08:32:29
17015,4501,creado,2026-07-10 02:44:09
17016,4501,en_preparacion,2026-07-10 02:52:09
17017,4501,en_camino,2026-07-10 03:02:09
17018,4501,entregado,2026-07-10 03:13:09
17019,4502,creado,2025-11-26 19:54:05
17020,4502,en_preparacion,2025-11-26 20:00:05
17021,4502,en_camino,2025-11-26 20:09:05
17022,4502,entregado,2025-11-26 20:32:05
17023,4503,creado,2025-11-25 16:26:04
17024,4503,en_preparacion,2025-11-25 16:34:04
17025,4503,en_camino,2025-11-25 16:42:04
17026,4503,entregado,2025-11-25 17:01:04
17027,4504,creado,2026-06-25 05:26:17
17028,4504,en_preparacion,2026-06-25 05:33:17
17029,4504,en_camino,2026-06-25 05:43:17
17030,4504,cancelado,2026-06-25 05:52:17
17031,4505,creado,2026-07-06 02:20:57
17032,4505,en_preparacion,2026-07-06 02:27:57
17033,4505,en_camino,2026-07-06 02:35:57
17034,4505,entregado,2026-07-06 02:51:57
17035,4506,creado,2026-06-14 16:11:10
17036,4506,en_preparacion,2026-06-14 16:14:10
17037,4506,en_camino,2026-06-14 16:23:10
17038,4506,entregado,2026-06-14 16:46:10
17039,4507,creado,2026-01-12 07:55:14
17040,4507,en_preparacion,2026-01-12 07:58:14
17041,4507,en_camino,2026-01-12 08:06:14
17042,4507,entregado,2026-01-12 08:29:14
17043,4508,creado,2026-09-03 23:52:36
17044,4508,en_preparacion,2026-09-04 00:01:36
17045,4508,en_camino,2026-09-04 00:12:36
17046,4508,entregado,2026-09-04 00:37:36
17047,4509,creado,2025-11-09 17:11:21
17048,4510,creado,2025-12-02 13:23:14
17049,4510,en_preparacion,2025-12-02 13:32:14
17050,4510,en_camino,2025-12-02 13:45:14
17051,4510,entregado,2025-12-02 13:59:14
17052,4511,creado,2025-11-25 05:10:10
17053,4511,en_preparacion,2025-11-25 05:13:10
17054,4511,en_camino,2025-11-25 05:26:10
17055,4511,entregado,2025-11-25 05:45:10
17056,4512,creado,2025-05-18 03:35:59
17057,4512,en_preparacion,2025-05-18 03:45:59
17058,4512,en_camino,2025-05-18 03:59:59
17059,4512,entregado,2025-05-18 04:16:59
17060,4513,creado,2025-10-02 21:15:13
17061,4513,en_preparacion,2025-10-02 21:24:13
17062,4513,en_camino,2025-10-02 21:34:13
17063,4513,entregado,2025-10-02 21:57:13
17064,4514,creado,2026-07-24 04:20:38
17065,4514,en_preparacion,2026-07-24 04:28:38
17066,4514,en_camino,2026-07-24 04:38:38
17067,4514,entregado,2026-07-24 05:03:38
17068,4515,creado,2026-06-19 10:21:46
17069,4515,en_preparacion,2026-06-19 10:29:46
17070,4515,en_camino,2026-06-19 10:44:46
17071,4515,entregado,2026-06-19 10:54:46
17072,4516,creado,2026-05-19 12:02:45
17073,4516,en_preparacion,2026-05-19 12:07:45
17074,4516,en_camino,2026-05-19 12:18:45
17075,4516,entregado,2026-05-19 12:41:45
17076,4517,creado,2026-07-17 14:02:40
17077,4517,en_preparacion,2026-07-17 14:08:40
17078,4517,en_camino,2026-07-17 14:19:40
17079,4517,entregado,2026-07-17 14:39:40
17080,4518,creado,2024-11-29 22:13:53
17081,4518,en_preparacion,2024-11-29 22:21:53
17082,4518,en_camino,2024-11-29 22:29:53
17083,4518,entregado,2024-11-29 22:40:53
17084,4519,creado,2026-06-09 18:25:11
17085,4519,en_preparacion,2026-06-09 18:30:11
17086,4519,en_camino,2026-06-09 18:40:11
17087,4519,entregado,2026-06-09 18:58:11
17088,4520,creado,2026-01-07 06:20:23
17089,4520,en_preparacion,2026-01-07 06:23:23
17090,4520,en_camino,2026-01-07 06:38:23
17091,4520,entregado,2026-01-07 07:02:23
17092,4521,creado,2026-06-08 12:14:58
17093,4521,en_preparacion,2026-06-08 12:24:58
17094,4521,en_camino,2026-06-08 12:32:58
17095,4521,entregado,2026-06-08 12:53:58
17096,4522,creado,2025-12-14 14:49:18
17097,4522,en_preparacion,2025-12-14 14:54:18
17098,4522,en_camino,2025-12-14 15:06:18
17099,4522,entregado,2025-12-14 15:31:18
17100,4523,creado,2026-06-13 15:41:57
17101,4523,en_preparacion,2026-06-13 15:48:57
17102,4523,en_camino,2026-06-13 15:58:57
17103,4523,entregado,2026-06-13 16:17:57
17104,4524,creado,2025-09-14 14:54:21
17105,4524,en_preparacion,2025-09-14 14:59:21
17106,4524,en_camino,2025-09-14 15:11:21
17107,4524,entregado,2025-09-14 15:31:21
17108,4525,creado,2026-04-22 10:38:57
17109,4525,en_preparacion,2026-04-22 10:41:57
17110,4525,en_camino,2026-04-22 10:52:57
17111,4525,entregado,2026-04-22 11:14:57
17112,4526,creado,2025-08-16 12:24:31
17113,4526,en_preparacion,2025-08-16 12:33:31
17114,4526,en_camino,2025-08-16 12:42:31
17115,4526,entregado,2025-08-16 13:00:31
17116,4527,creado,2026-01-02 13:47:36
17117,4527,en_preparacion,2026-01-02 13:56:36
17118,4527,en_camino,2026-01-02 14:08:36
17119,4527,entregado,2026-01-02 14:21:36
17120,4528,creado,2025-07-30 08:08:23
17121,4528,en_preparacion,2025-07-30 08:15:23
17122,4528,en_camino,2025-07-30 08:26:23
17123,4528,entregado,2025-07-30 08:36:23
17124,4529,creado,2026-07-01 09:57:41
17125,4529,en_preparacion,2026-07-01 10:06:41
17126,4529,en_camino,2026-07-01 10:17:41
17127,4529,entregado,2026-07-01 10:34:41
17128,4530,creado,2025-12-05 16:27:13
17129,4530,en_preparacion,2025-12-05 16:34:13
17130,4530,en_camino,2025-12-05 16:47:13
17131,4530,entregado,2025-12-05 17:10:13
17132,4531,creado,2026-05-07 02:50:24
17133,4531,en_preparacion,2026-05-07 02:59:24
17134,4531,en_camino,2026-05-07 03:07:24
17135,4531,entregado,2026-05-07 03:22:24
17136,4532,creado,2025-08-01 05:09:20
17137,4532,en_preparacion,2025-08-01 05:13:20
17138,4532,en_camino,2025-08-01 05:27:20
17139,4532,entregado,2025-08-01 05:41:20
17140,4533,creado,2026-01-16 11:42:38
17141,4533,en_preparacion,2026-01-16 11:52:38
17142,4533,en_camino,2026-01-16 12:00:38
17143,4533,entregado,2026-01-16 12:24:38
17144,4534,creado,2026-04-30 18:37:31
17145,4535,creado,2026-07-13 18:40:19
17146,4535,en_preparacion,2026-07-13 18:49:19
17147,4535,en_camino,2026-07-13 18:59:19
17148,4535,entregado,2026-07-13 19:10:19
17149,4536,creado,2026-05-24 16:45:56
17150,4536,en_preparacion,2026-05-24 16:53:56
17151,4536,en_camino,2026-05-24 17:02:56
17152,4536,entregado,2026-05-24 17:21:56
17153,4537,creado,2025-05-13 12:36:38
17154,4537,en_preparacion,2025-05-13 12:41:38
17155,4537,en_camino,2025-05-13 12:55:38
17156,4537,entregado,2025-05-13 13:05:38
17157,4538,creado,2026-05-01 16:58:00
17158,4538,en_preparacion,2026-05-01 17:05:00
17159,4538,en_camino,2026-05-01 17:14:00
17160,4538,entregado,2026-05-01 17:37:00
17161,4539,creado,2026-06-29 03:29:36
17162,4539,en_preparacion,2026-06-29 03:35:36
17163,4539,en_camino,2026-06-29 03:46:36
17164,4539,entregado,2026-06-29 04:10:36
17165,4540,creado,2026-02-24 12:16:55
17166,4540,en_preparacion,2026-02-24 12:26:55
17167,4540,en_camino,2026-02-24 12:38:55
17168,4540,cancelado,2026-02-24 12:43:55
17169,4541,creado,2025-12-04 22:06:07
17170,4541,en_preparacion,2025-12-04 22:15:07
17171,4541,en_camino,2025-12-04 22:30:07
17172,4541,entregado,2025-12-04 22:44:07
17173,4542,creado,2025-09-21 20:05:36
17174,4542,en_preparacion,2025-09-21 20:13:36
17175,4542,en_camino,2025-09-21 20:27:36
17176,4542,entregado,2025-09-21 20:41:36
17177,4543,creado,2025-06-18 05:44:22
17178,4543,en_preparacion,2025-06-18 05:54:22
17179,4543,en_camino,2025-06-18 06:09:22
17180,4543,entregado,2025-06-18 06:26:22
17181,4544,creado,2026-05-11 10:30:15
17182,4544,en_preparacion,2026-05-11 10:34:15
17183,4544,cancelado,2026-05-11 10:43:15
17184,4545,creado,2026-07-20 01:40:35
17185,4545,en_preparacion,2026-07-20 01:44:35
17186,4545,en_camino,2026-07-20 01:57:35
17187,4545,entregado,2026-07-20 02:08:35
17188,4546,creado,2026-01-10 01:05:13
17189,4546,en_preparacion,2026-01-10 01:08:13
17190,4546,en_camino,2026-01-10 01:17:13
17191,4546,entregado,2026-01-10 01:42:13
17192,4547,creado,2026-06-18 02:58:55
17193,4547,en_preparacion,2026-06-18 03:07:55
17194,4547,en_camino,2026-06-18 03:16:55
17195,4547,entregado,2026-06-18 03:33:55
17196,4548,creado,2026-02-24 15:36:36
17197,4548,en_preparacion,2026-02-24 15:45:36
17198,4548,en_camino,2026-02-24 15:56:36
17199,4548,entregado,2026-02-24 16:10:36
17200,4549,creado,2026-06-18 05:14:07
17201,4549,en_preparacion,2026-06-18 05:20:07
17202,4549,en_camino,2026-06-18 05:35:07
17203,4549,entregado,2026-06-18 05:50:07
17204,4550,creado,2024-11-05 12:15:11
17205,4550,en_preparacion,2024-11-05 12:23:11
17206,4550,en_camino,2024-11-05 12:31:11
17207,4550,entregado,2024-11-05 12:52:11
17208,4551,creado,2026-02-01 02:09:20
17209,4551,en_preparacion,2026-02-01 02:17:20
17210,4551,en_camino,2026-02-01 02:32:20
17211,4551,entregado,2026-02-01 02:53:20
17212,4552,creado,2025-09-01 23:10:12
17213,4552,en_preparacion,2025-09-01 23:16:12
17214,4552,en_camino,2025-09-01 23:28:12
17215,4552,entregado,2025-09-01 23:41:12
17216,4553,creado,2026-03-02 07:27:08
17217,4553,en_preparacion,2026-03-02 07:31:08
17218,4553,en_camino,2026-03-02 07:42:08
17219,4553,entregado,2026-03-02 07:55:08
17220,4554,creado,2026-06-24 07:50:14
17221,4554,en_preparacion,2026-06-24 08:00:14
17222,4554,en_camino,2026-06-24 08:09:14
17223,4554,entregado,2026-06-24 08:29:14
17224,4555,creado,2025-10-21 22:52:25
17225,4555,en_preparacion,2025-10-21 22:59:25
17226,4555,en_camino,2025-10-21 23:08:25
17227,4555,entregado,2025-10-21 23:20:25
17228,4556,creado,2025-02-20 04:35:36
17229,4556,en_preparacion,2025-02-20 04:43:36
17230,4556,en_camino,2025-02-20 04:57:36
17231,4556,entregado,2025-02-20 05:22:36
17232,4557,creado,2025-07-06 17:35:58
17233,4557,en_preparacion,2025-07-06 17:39:58
17234,4557,en_camino,2025-07-06 17:47:58
17235,4557,entregado,2025-07-06 18:09:58
17236,4558,creado,2026-05-07 22:55:28
17237,4558,en_preparacion,2026-05-07 23:04:28
17238,4558,en_camino,2026-05-07 23:14:28
17239,4558,entregado,2026-05-07 23:39:28
17240,4559,creado,2026-01-06 20:35:11
17241,4559,en_preparacion,2026-01-06 20:39:11
17242,4559,en_camino,2026-01-06 20:51:11
17243,4559,entregado,2026-01-06 21:12:11
17244,4560,creado,2026-01-12 03:42:15
17245,4560,en_preparacion,2026-01-12 03:45:15
17246,4560,en_camino,2026-01-12 03:57:15
17247,4560,entregado,2026-01-12 04:09:15
17248,4561,creado,2026-03-21 19:35:32
17249,4561,en_preparacion,2026-03-21 19:39:32
17250,4561,en_camino,2026-03-21 19:47:32
17251,4561,entregado,2026-03-21 20:07:32
17252,4562,creado,2026-03-14 22:51:47
17253,4562,en_preparacion,2026-03-14 22:58:47
17254,4562,en_camino,2026-03-14 23:07:47
17255,4562,entregado,2026-03-14 23:20:47
17256,4563,creado,2026-07-17 05:39:36
17257,4563,en_preparacion,2026-07-17 05:44:36
17258,4563,en_camino,2026-07-17 05:58:36
17259,4563,entregado,2026-07-17 06:23:36
17260,4564,creado,2026-05-15 11:17:04
17261,4564,en_preparacion,2026-05-15 11:23:04
17262,4564,en_camino,2026-05-15 11:31:04
17263,4564,entregado,2026-05-15 11:47:04
17264,4565,creado,2026-03-22 08:43:23
17265,4565,en_preparacion,2026-03-22 08:50:23
17266,4565,en_camino,2026-03-22 08:59:23
17267,4565,entregado,2026-03-22 09:14:23
17268,4566,creado,2025-02-01 01:29:24
17269,4566,en_preparacion,2025-02-01 01:33:24
17270,4566,en_camino,2025-02-01 01:44:24
17271,4566,entregado,2025-02-01 02:07:24
17272,4567,creado,2026-07-12 02:57:40
17273,4567,en_preparacion,2026-07-12 03:03:40
17274,4567,en_camino,2026-07-12 03:11:40
17275,4567,entregado,2026-07-12 03:21:40
17276,4568,creado,2026-06-11 19:12:26
17277,4568,en_preparacion,2026-06-11 19:20:26
17278,4568,en_camino,2026-06-11 19:32:26
17279,4568,entregado,2026-06-11 19:48:26
17280,4569,creado,2026-05-26 19:58:21
17281,4569,en_preparacion,2026-05-26 20:04:21
17282,4569,en_camino,2026-05-26 20:18:21
17283,4569,entregado,2026-05-26 20:30:21
17284,4570,creado,2026-07-12 21:29:30
17285,4570,en_preparacion,2026-07-12 21:35:30
17286,4570,en_camino,2026-07-12 21:44:30
17287,4570,entregado,2026-07-12 21:54:30
17288,4571,creado,2026-04-09 10:50:08
17289,4571,en_preparacion,2026-04-09 10:57:08
17290,4571,en_camino,2026-04-09 11:11:08
17291,4571,entregado,2026-04-09 11:32:08
17292,4572,creado,2025-12-03 07:00:17
17293,4572,en_preparacion,2025-12-03 07:07:17
17294,4572,en_camino,2025-12-03 07:19:17
17295,4572,entregado,2025-12-03 07:39:17
17296,4573,creado,2026-04-18 19:53:13
17297,4573,en_preparacion,2026-04-18 19:57:13
17298,4573,en_camino,2026-04-18 20:09:13
17299,4573,entregado,2026-04-18 20:31:13
17300,4574,creado,2026-06-12 16:26:56
17301,4574,en_preparacion,2026-06-12 16:31:56
17302,4574,en_camino,2026-06-12 16:46:56
17303,4574,entregado,2026-06-12 17:00:56
17304,4575,creado,2026-07-02 21:29:27
17305,4575,en_preparacion,2026-07-02 21:36:27
17306,4575,en_camino,2026-07-02 21:44:27
17307,4575,entregado,2026-07-02 21:56:27
17308,4576,creado,2024-10-11 01:26:19
17309,4576,en_preparacion,2024-10-11 01:34:19
17310,4576,en_camino,2024-10-11 01:42:19
17311,4576,entregado,2024-10-11 01:54:19
17312,4577,creado,2026-03-30 08:32:07
17313,4577,en_preparacion,2026-03-30 08:35:07
17314,4577,en_camino,2026-03-30 08:43:07
17315,4577,entregado,2026-03-30 09:02:07
17316,4578,creado,2025-06-26 04:54:36
17317,4578,en_preparacion,2025-06-26 05:00:36
17318,4578,en_camino,2025-06-26 05:11:36
17319,4578,entregado,2025-06-26 05:27:36
17320,4579,creado,2026-07-06 20:32:35
17321,4579,en_preparacion,2026-07-06 20:38:35
17322,4579,en_camino,2026-07-06 20:47:35
17323,4579,entregado,2026-07-06 21:06:35
17324,4580,creado,2026-07-08 12:59:37
17325,4580,en_preparacion,2026-07-08 13:07:37
17326,4580,en_camino,2026-07-08 13:21:37
17327,4580,entregado,2026-07-08 13:41:37
17328,4581,creado,2026-02-11 12:52:12
17329,4581,en_preparacion,2026-02-11 13:00:12
17330,4581,en_camino,2026-02-11 13:15:12
17331,4581,entregado,2026-02-11 13:26:12
17332,4582,creado,2026-07-20 20:18:41
17333,4582,en_preparacion,2026-07-20 20:20:41
17334,4583,creado,2026-09-09 13:47:52
17335,4583,en_preparacion,2026-09-09 13:52:52
17336,4583,en_camino,2026-09-09 14:00:52
17337,4583,cancelado,2026-09-09 14:15:52
17338,4584,creado,2026-09-13 10:54:09
17339,4584,en_preparacion,2026-09-13 10:57:09
17340,4584,en_camino,2026-09-13 11:11:09
17341,4584,entregado,2026-09-13 11:33:09
17342,4585,creado,2026-08-01 22:35:34
17343,4585,en_preparacion,2026-08-01 22:38:34
17344,4585,cancelado,2026-08-01 22:44:34
17345,4586,creado,2026-07-17 16:42:58
17346,4586,en_preparacion,2026-07-17 16:48:58
17347,4586,en_camino,2026-07-17 16:57:58
17348,4586,entregado,2026-07-17 17:07:58
17349,4587,creado,2025-05-07 06:42:28
17350,4587,en_preparacion,2025-05-07 06:48:28
17351,4587,en_camino,2025-05-07 07:03:28
17352,4587,cancelado,2025-05-07 07:12:28
17353,4588,creado,2026-03-29 09:09:47
17354,4588,en_preparacion,2026-03-29 09:17:47
17355,4588,en_camino,2026-03-29 09:28:47
17356,4588,entregado,2026-03-29 09:38:47
17357,4589,creado,2026-06-16 17:15:59
17358,4589,en_preparacion,2026-06-16 17:17:59
17359,4590,creado,2025-09-19 13:56:20
17360,4590,en_preparacion,2025-09-19 13:59:20
17361,4590,en_camino,2025-09-19 14:08:20
17362,4590,entregado,2025-09-19 14:19:20
17363,4591,creado,2026-05-17 13:52:48
17364,4591,en_preparacion,2026-05-17 13:56:48
17365,4591,en_camino,2026-05-17 14:06:48
17366,4591,entregado,2026-05-17 14:26:48
17367,4592,creado,2025-09-28 07:38:49
17368,4592,en_preparacion,2025-09-28 07:42:49
17369,4592,en_camino,2025-09-28 07:51:49
17370,4592,entregado,2025-09-28 08:03:49
17371,4593,creado,2025-12-25 15:48:46
17372,4593,en_preparacion,2025-12-25 15:50:46
17373,4594,creado,2025-07-29 05:59:47
17374,4594,en_preparacion,2025-07-29 06:02:47
17375,4594,en_camino,2025-07-29 06:14:47
17376,4594,entregado,2025-07-29 06:35:47
17377,4595,creado,2026-06-22 23:07:11
17378,4595,en_preparacion,2026-06-22 23:15:11
17379,4595,en_camino,2026-06-22 23:30:11
17380,4595,entregado,2026-06-22 23:40:11
17381,4596,creado,2026-04-30 20:30:32
17382,4596,en_preparacion,2026-04-30 20:37:32
17383,4596,en_camino,2026-04-30 20:47:32
17384,4596,entregado,2026-04-30 21:07:32
17385,4597,creado,2026-06-09 21:44:36
17386,4597,en_preparacion,2026-06-09 21:48:36
17387,4597,en_camino,2026-06-09 21:56:36
17388,4597,entregado,2026-06-09 22:10:36
17389,4598,creado,2026-03-03 19:50:22
17390,4598,en_preparacion,2026-03-03 19:55:22
17391,4598,en_camino,2026-03-03 20:10:22
17392,4598,entregado,2026-03-03 20:22:22
17393,4599,creado,2026-05-11 21:30:33
17394,4599,en_preparacion,2026-05-11 21:37:33
17395,4599,en_camino,2026-05-11 21:52:33
17396,4599,entregado,2026-05-11 22:09:33
17397,4600,creado,2026-03-05 03:21:38
17398,4600,en_preparacion,2026-03-05 03:29:38
17399,4600,en_camino,2026-03-05 03:44:38
17400,4600,entregado,2026-03-05 03:58:38
17401,4601,creado,2026-07-04 11:39:03
17402,4601,en_preparacion,2026-07-04 11:43:03
17403,4602,creado,2025-06-29 20:48:08
17404,4602,en_preparacion,2025-06-29 20:53:08
17405,4602,en_camino,2025-06-29 21:08:08
17406,4602,entregado,2025-06-29 21:18:08
17407,4603,creado,2024-10-27 04:25:01
17408,4603,en_preparacion,2024-10-27 04:32:01
17409,4603,en_camino,2024-10-27 04:41:01
17410,4603,entregado,2024-10-27 04:53:01
17411,4604,creado,2025-09-02 19:40:57
17412,4604,en_preparacion,2025-09-02 19:47:57
17413,4604,en_camino,2025-09-02 19:58:57
17414,4604,entregado,2025-09-02 20:18:57
17415,4605,creado,2026-07-15 03:36:31
17416,4605,en_preparacion,2026-07-15 03:40:31
17417,4606,creado,2026-08-28 17:47:39
17418,4606,en_preparacion,2026-08-28 17:50:39
17419,4606,en_camino,2026-08-28 18:05:39
17420,4606,entregado,2026-08-28 18:23:39
17421,4607,creado,2026-03-11 13:49:19
17422,4607,en_preparacion,2026-03-11 13:54:19
17423,4607,en_camino,2026-03-11 14:09:19
17424,4607,entregado,2026-03-11 14:25:19
17425,4608,creado,2026-04-16 15:48:17
17426,4608,en_preparacion,2026-04-16 15:56:17
17427,4608,en_camino,2026-04-16 16:04:17
17428,4608,entregado,2026-04-16 16:20:17
17429,4609,creado,2025-10-04 08:19:22
17430,4609,en_preparacion,2025-10-04 08:23:22
17431,4609,en_camino,2025-10-04 08:33:22
17432,4609,entregado,2025-10-04 08:58:22
17433,4610,creado,2026-07-18 01:12:58
17434,4610,en_preparacion,2026-07-18 01:17:58
17435,4610,en_camino,2026-07-18 01:25:58
17436,4610,entregado,2026-07-18 01:49:58
17437,4611,creado,2026-08-02 10:30:56
17438,4611,en_preparacion,2026-08-02 10:40:56
17439,4611,en_camino,2026-08-02 10:49:56
17440,4611,entregado,2026-08-02 11:11:56
17441,4612,creado,2025-09-04 21:26:43
17442,4612,en_preparacion,2025-09-04 21:33:43
17443,4612,en_camino,2025-09-04 21:45:43
17444,4612,entregado,2025-09-04 21:58:43
17445,4613,creado,2026-07-29 10:38:13
17446,4613,en_preparacion,2026-07-29 10:45:13
17447,4613,en_camino,2026-07-29 10:58:13
17448,4613,entregado,2026-07-29 11:08:13
17449,4614,creado,2026-07-10 11:35:54
17450,4614,en_preparacion,2026-07-10 11:38:54
17451,4614,en_camino,2026-07-10 11:53:54
17452,4614,entregado,2026-07-10 12:08:54
17453,4615,creado,2026-04-15 23:30:46
17454,4615,en_preparacion,2026-04-15 23:35:46
17455,4615,en_camino,2026-04-15 23:43:46
17456,4615,entregado,2026-04-15 23:55:46
17457,4616,creado,2026-06-04 08:36:44
17458,4616,en_preparacion,2026-06-04 08:45:44
17459,4616,en_camino,2026-06-04 08:53:44
17460,4616,entregado,2026-06-04 09:04:44
17461,4617,creado,2025-05-14 13:32:38
17462,4617,en_preparacion,2025-05-14 13:37:38
17463,4617,en_camino,2025-05-14 13:52:38
17464,4617,cancelado,2025-05-14 14:00:38
17465,4618,creado,2026-04-01 16:27:57
17466,4618,en_preparacion,2026-04-01 16:31:57
17467,4618,en_camino,2026-04-01 16:45:57
17468,4618,entregado,2026-04-01 17:10:57
17469,4619,creado,2025-08-24 15:30:49
17470,4619,en_preparacion,2025-08-24 15:39:49
17471,4619,en_camino,2025-08-24 15:49:49
17472,4619,entregado,2025-08-24 16:11:49
17473,4620,creado,2026-04-30 06:19:03
17474,4620,en_preparacion,2026-04-30 06:22:03
17475,4620,en_camino,2026-04-30 06:35:03
17476,4620,entregado,2026-04-30 06:58:03
17477,4621,creado,2025-08-28 15:05:06
17478,4621,en_preparacion,2025-08-28 15:11:06
17479,4621,en_camino,2025-08-28 15:25:06
17480,4621,entregado,2025-08-28 15:37:06
17481,4622,creado,2024-12-29 17:38:02
17482,4622,en_preparacion,2024-12-29 17:43:02
17483,4622,en_camino,2024-12-29 17:56:02
17484,4622,entregado,2024-12-29 18:08:02
17485,4623,creado,2026-03-13 08:09:46
17486,4623,en_preparacion,2026-03-13 08:19:46
17487,4623,en_camino,2026-03-13 08:29:46
17488,4623,entregado,2026-03-13 08:42:46
17489,4624,creado,2026-05-01 02:00:33
17490,4624,en_preparacion,2026-05-01 02:09:33
17491,4624,en_camino,2026-05-01 02:23:33
17492,4624,entregado,2026-05-01 02:48:33
17493,4625,creado,2026-03-05 08:06:08
17494,4625,en_preparacion,2026-03-05 08:10:08
17495,4625,en_camino,2026-03-05 08:20:08
17496,4625,entregado,2026-03-05 08:33:08
17497,4626,creado,2026-07-07 23:49:18
17498,4626,en_preparacion,2026-07-07 23:55:18
17499,4626,en_camino,2026-07-08 00:09:18
17500,4626,entregado,2026-07-08 00:31:18
17501,4627,creado,2025-04-03 14:00:17
17502,4627,en_preparacion,2025-04-03 14:06:17
17503,4627,en_camino,2025-04-03 14:21:17
17504,4627,entregado,2025-04-03 14:45:17
17505,4628,creado,2026-06-29 10:42:39
17506,4628,en_preparacion,2026-06-29 10:52:39
17507,4628,en_camino,2026-06-29 11:00:39
17508,4628,entregado,2026-06-29 11:11:39
17509,4629,creado,2025-09-07 10:24:13
17510,4630,creado,2025-09-14 13:41:24
17511,4630,en_preparacion,2025-09-14 13:45:24
17512,4631,creado,2026-04-05 11:54:29
17513,4631,en_preparacion,2026-04-05 12:01:29
17514,4631,en_camino,2026-04-05 12:11:29
17515,4631,cancelado,2026-04-05 12:20:29
17516,4632,creado,2026-08-06 12:35:07
17517,4632,en_preparacion,2026-08-06 12:44:07
17518,4632,en_camino,2026-08-06 12:55:07
17519,4632,entregado,2026-08-06 13:15:07
17520,4633,creado,2026-02-24 20:35:32
17521,4633,en_preparacion,2026-02-24 20:45:32
17522,4633,en_camino,2026-02-24 20:58:32
17523,4633,entregado,2026-02-24 21:12:32
17524,4634,creado,2026-04-22 06:07:36
17525,4634,en_preparacion,2026-04-22 06:12:36
17526,4634,en_camino,2026-04-22 06:21:36
17527,4634,entregado,2026-04-22 06:33:36
17528,4635,creado,2025-06-24 16:25:20
17529,4635,en_preparacion,2025-06-24 16:32:20
17530,4635,en_camino,2025-06-24 16:41:20
17531,4635,entregado,2025-06-24 17:02:20
17532,4636,creado,2026-05-30 13:09:03
17533,4636,en_preparacion,2026-05-30 13:15:03
17534,4636,en_camino,2026-05-30 13:28:03
17535,4636,entregado,2026-05-30 13:50:03
17536,4637,creado,2026-06-24 17:38:51
17537,4637,en_preparacion,2026-06-24 17:41:51
17538,4637,en_camino,2026-06-24 17:52:51
17539,4637,entregado,2026-06-24 18:06:51
17540,4638,creado,2026-02-27 06:42:36
17541,4638,en_preparacion,2026-02-27 06:48:36
17542,4638,en_camino,2026-02-27 07:00:36
17543,4638,entregado,2026-02-27 07:16:36
17544,4639,creado,2026-03-03 13:14:39
17545,4640,creado,2026-02-26 13:03:24
17546,4640,en_preparacion,2026-02-26 13:05:24
17547,4641,creado,2026-04-08 20:54:02
17548,4641,en_preparacion,2026-04-08 21:01:02
17549,4641,en_camino,2026-04-08 21:15:02
17550,4641,entregado,2026-04-08 21:31:02
17551,4642,creado,2026-01-30 14:04:48
17552,4642,en_preparacion,2026-01-30 14:12:48
17553,4642,en_camino,2026-01-30 14:26:48
17554,4642,entregado,2026-01-30 14:51:48
17555,4643,creado,2025-09-08 05:42:55
17556,4643,en_preparacion,2025-09-08 05:47:55
17557,4643,en_camino,2025-09-08 05:56:55
17558,4643,entregado,2025-09-08 06:06:55
17559,4644,creado,2025-12-17 18:24:12
17560,4644,en_preparacion,2025-12-17 18:27:12
17561,4644,en_camino,2025-12-17 18:36:12
